"Reporting_Month","baskett","mnsty_item","smeb_item","price","unit","quantity","ministry_smeb_price_lbp","price_lbp_l_kg"
2024-11-11,"Food SMEB","Cabbage","Cabbage",37874.3333333333,"kg",1,511303.5,37874.3333333333
2024-11-11,"Food SMEB","Carrots","Carrots",78054.8888888889,"kg",1,234164.666666667,78054.8888888889
2024-11-11,"Food SMEB","Chickpeas","Chickpeas packed",182326.75,"kg",1,820470.375,182326.75
2024-11-11,"Food MEB","Cucumber","Cucumber",95874.875,"kg",1,575249.25,95874.875
2024-11-11,"Food SMEB","Eggs","Eggs",405315.857142857,"pieces",30,506644.821428571,226976.88
2024-11-11,"Food SMEB","Powdered Milk","Milk powder can",1759465.5,"kg",2.5,2111358.6,703786.2
2024-11-11,"Food MEB","Oranges","Naval oranges",71915.8333333333,"kg",1,647242.5,71915.8333333333
2024-11-11,"Food MEB","Parsley","Parsley",26881.2777777778,"bundle",1,2419315,537625.555555556
2024-11-11,"Food SMEB","Rice","Plain rice",107004.285714286,"kg",1,1284051.42857143,107004.285714286
2024-11-11,"Food SMEB","Potatoes","Potato",70916,"kg",1,744618,70916
2024-11-11,"Food SMEB","Apples","Red apples",151596.555555556,"kg",1,1136974.16666667,151596.555555556
2024-11-11,"Food SMEB","Lentils","Red lentils",153983.333333333,"kg",1,577437.499999999,153983.333333333
2024-11-11,"Food MEB","Onion","Red onion",63374.875,"kg",1,190124.625,63374.875
2024-11-11,"Food SMEB","Salt","Salt",69581.5714285714,"g",700,59631.4067142857,99501.6471428571
2024-11-11,"Food SMEB","Sardine","Sardines can",98926.2857142857,"g",125,1780673.14285714,791410.285714286
2024-11-11,"Food SMEB","Tomato Paste","Small tomato paste",53035.125,"g",70,2273085.4575,757871.93625
2024-11-11,"Food SMEB","Sugar","Sugar",95306.25,"kg",1,285918.75,95306.25
2024-11-11,"Food SMEB","Sunflower Oil","Sunflower Oil",876625.285714286,"L",3.5,638183.208,250714.831714286
2024-11-11,"Food MEB","Tahini","Tahina container",303634.5,"g",454,500996.925,668906.8035
2024-11-11,"Food SMEB","Tea","Tea (unflavored) packed",576472,"g",454,760943.04,1269967.816
2024-11-11,"Food MEB","Tomato","Tomato",79943.7777777778,"kg",1,599578.333333333,79943.7777777778
2024-11-11,"Food SMEB","White Beans","White beans",187760,"kg",1,281640,187760
2024-11-11,"Food MEB","Fresh Chicken","Whole chicken",262462.2,"kg",1,984233.25,262462.2
2024-11-11,"Food MEB","Zucchini","Zucchini",150485.444444444,"kg",1,677184.499999998,150485.444444444
2024-11-04,"Food MEB","Banana","Bananas",43978.3333333333,"kg",1,395805,43978.3333333333
2024-11-04,"Food SMEB","Cabbage","Cabbage",39610.4444444444,"kg",1,534740.999999999,39610.4444444444
2024-11-04,"Food SMEB","Carrots","Carrots",83464.6111111111,"kg",1,250393.833333333,83464.6111111111
2024-11-04,"Food SMEB","Chickpeas","Chickpeas packed",182326.75,"kg",1,820470.375,182326.75
2024-11-04,"Food MEB","Cucumber","Cucumber",114964.611111111,"kg",1,689787.666666666,114964.611111111
2024-11-04,"Food SMEB","Eggs","Eggs",390323.142857143,"pieces",30,487903.928571429,218580.96
2024-11-04,"Food SMEB","Powdered Milk","Milk powder can",1759465.5,"kg",2.5,2111358.6,703786.2
2024-11-04,"Food MEB","Oranges","Naval oranges",74125,"kg",1,667125,74125
2024-11-04,"Food MEB","Parsley","Parsley",28686.8333333333,"bundle",1,2581815,573736.666666666
2024-11-04,"Food SMEB","Rice","Plain rice",107004.285714286,"kg",1,1284051.42857143,107004.285714286
2024-11-04,"Food SMEB","Potatoes","Potato",70256.2777777778,"kg",1,737690.916666667,70256.2777777778
2024-11-04,"Food SMEB","Apples","Red apples",154027.111111111,"kg",1,1155203.33333333,154027.111111111
2024-11-04,"Food SMEB","Lentils","Red lentils",153983.333333333,"kg",1,577437.499999999,153983.333333333
2024-11-04,"Food MEB","Onion","Red onion",67124.875,"kg",1,201374.625,67124.875
2024-11-04,"Food SMEB","Salt","Salt",69517.5,"g",700,59576.4975,99410.025
2024-11-04,"Food SMEB","Sardine","Sardines can",98926.2857142857,"g",125,1780673.14285714,791410.285714286
2024-11-04,"Food SMEB","Tomato Paste","Small tomato paste",52026,"g",70,2229834.36,743451.54
2024-11-04,"Food SMEB","Sugar","Sugar",95306.25,"kg",1,285918.75,95306.25
2024-11-04,"Food SMEB","Sunflower Oil","Sunflower Oil",876625.285714286,"L",3.5,638183.208,250714.831714286
2024-11-04,"Food MEB","Tahini","Tahina container",303634.5,"g",454,500996.925,668906.8035
2024-11-04,"Food SMEB","Tea","Tea (unflavored) packed",576472,"g",454,760943.04,1269967.816
2024-11-04,"Food MEB","Tomato","Tomato",80929.8888888889,"kg",1,606974.166666667,80929.8888888889
2024-11-04,"Food SMEB","White Beans","White beans",187760,"kg",1,281640,187760
2024-11-04,"Food MEB","Fresh Chicken","Whole chicken",263359.2,"kg",1,987597,263359.2
2024-11-04,"Food MEB","Zucchini","Zucchini",146874.25,"kg",1,660934.125,146874.25
2024-10-28,"Food MEB","Banana","Bananas",49962.5,"kg",1,449662.5,49962.5
2024-10-28,"Food SMEB","Cabbage","Cabbage",39438.2222222222,"kg",1,532416,39438.2222222222
2024-10-28,"Food SMEB","Carrots","Carrots",78228.5,"kg",1,234685.5,78228.5
2024-10-28,"Food SMEB","Chickpeas","Chickpeas packed",182326.75,"kg",1,820470.375,182326.75
2024-10-28,"Food MEB","Cucumber","Cucumber",122499.333333333,"kg",1,734995.999999998,122499.333333333
2024-10-28,"Food SMEB","Eggs","Eggs",418450.5,"pieces",30,523063.125,234332.28
2024-10-28,"Food SMEB","Powdered Milk","Milk powder can",1759465.5,"kg",2.5,2111358.6,703786.2
2024-10-28,"Food MEB","Oranges","Naval oranges",74562.5,"kg",1,671062.5,74562.5
2024-10-28,"Food MEB","Parsley","Parsley",28381.2777777778,"bundle",1,2554315,567625.555555556
2024-10-28,"Food SMEB","Rice","Plain rice",107004.285714286,"kg",1,1284051.42857143,107004.285714286
2024-10-28,"Food SMEB","Potatoes","Potato",69353.5,"kg",1,728211.75,69353.5
2024-10-28,"Food SMEB","Apples","Red apples",141943.777777778,"kg",1,1064578.33333334,141943.777777778
2024-10-28,"Food SMEB","Lentils","Red lentils",153983.333333333,"kg",1,577437.499999999,153983.333333333
2024-10-28,"Food MEB","Onion","Red onion",66812.375,"kg",1,200437.125,66812.375
2024-10-28,"Food SMEB","Salt","Salt",69581.5714285714,"g",700,59631.4067142857,99501.6471428571
2024-10-28,"Food SMEB","Sardine","Sardines can",97922.5,"g",125,1762605,783380
2024-10-28,"Food SMEB","Tomato Paste","Small tomato paste",52026,"g",70,2229834.36,743451.54
2024-10-28,"Food SMEB","Sugar","Sugar",95306.25,"kg",1,285918.75,95306.25
2024-10-28,"Food SMEB","Sunflower Oil","Sunflower Oil",864836.142857143,"L",3.5,629600.712,247343.136857143
2024-10-28,"Food MEB","Tahini","Tahina container",297056.5,"g",454,490143.225,654415.4695
2024-10-28,"Food SMEB","Tea","Tea (unflavored) packed",523845.25,"g",454,691475.73,1154031.08575
2024-10-28,"Food MEB","Tomato","Tomato",74541,"kg",1,559057.5,74541
2024-10-28,"Food SMEB","White Beans","White beans",187760,"kg",1,281640,187760
2024-10-28,"Food MEB","Fresh Chicken","Whole chicken",250801.2,"kg",1,940504.5,250801.2
2024-10-28,"Food MEB","Zucchini","Zucchini",109096.555555556,"kg",1,490934.500000002,109096.555555556
2024-10-21,"Food MEB","Banana","Bananas",64624.25,"kg",1,581618.25,64624.25
2024-10-21,"Food SMEB","Cabbage","Cabbage",38360.4444444444,"kg",1,517865.999999999,38360.4444444444
2024-10-21,"Food SMEB","Carrots","Carrots",76249.3333333333,"kg",1,228748,76249.3333333333
2024-10-21,"Food SMEB","Chickpeas","Chickpeas packed",198248.5,"kg",1,892118.25,198248.5
2024-10-21,"Food MEB","Cucumber","Cucumber",104652.111111111,"kg",1,627912.666666666,104652.111111111
2024-10-21,"Food SMEB","Eggs","Eggs",476563.285714286,"pieces",30,595704.107142858,266875.44
2024-10-21,"Food SMEB","Powdered Milk","Milk powder can",1759465.5,"kg",2.5,2111358.6,703786.2
2024-10-21,"Food MEB","Oranges","Naval oranges",76750,"kg",1,690750,76750
2024-10-21,"Food MEB","Parsley","Parsley",27867.3888888889,"bundle",1,2508065,557347.777777778
2024-10-21,"Food SMEB","Rice","Plain rice",107645,"kg",1,1291740,107645
2024-10-21,"Food SMEB","Potatoes","Potato",75464.6111111111,"kg",1,792378.416666667,75464.6111111111
2024-10-21,"Food SMEB","Apples","Red apples",145277.111111111,"kg",1,1089578.33333333,145277.111111111
2024-10-21,"Food SMEB","Lentils","Red lentils",157870.333333333,"kg",1,592013.749999999,157870.333333333
2024-10-21,"Food MEB","Onion","Red onion",67124.875,"kg",1,201374.625,67124.875
2024-10-21,"Food SMEB","Salt","Salt",69581.5714285714,"g",700,59631.4067142857,99501.6471428571
2024-10-21,"Food SMEB","Sardine","Sardines can",98926.2857142857,"g",125,1780673.14285714,791410.285714286
2024-10-21,"Food SMEB","Tomato Paste","Small tomato paste",50488.2857142857,"g",70,2163927.92571429,721477.602857143
2024-10-21,"Food SMEB","Sugar","Sugar",95306.25,"kg",1,285918.75,95306.25
2024-10-21,"Food SMEB","Sunflower Oil","Sunflower Oil",864836.142857143,"L",3.5,629600.712,247343.136857143
2024-10-21,"Food MEB","Tahini","Tahina container",297547.714285714,"g",454,490953.728571428,655497.614571428
2024-10-21,"Food SMEB","Tea","Tea (unflavored) packed",530127,"g",454,699767.64,1167869.781
2024-10-21,"Food MEB","Tomato","Tomato",64312.375,"kg",1,482342.8125,64312.375
2024-10-21,"Food SMEB","White Beans","White beans",187760,"kg",1,281640,187760
2024-10-21,"Food MEB","Fresh Chicken","Whole chicken",271970.4,"kg",1,1019889,271970.4
2024-10-21,"Food MEB","Zucchini","Zucchini",81075.7222222222,"kg",1,364840.75,81075.7222222222
2024-10-14,"Food MEB","Banana","Bananas",88561.6666666667,"kg",1,797055,88561.6666666667
2024-10-14,"Food SMEB","Cabbage","Cabbage",39061.8333333333,"kg",1,527334.75,39061.8333333333
2024-10-14,"Food SMEB","Carrots","Carrots",84027.1111111111,"kg",1,252081.333333333,84027.1111111111
2024-10-14,"Food SMEB","Chickpeas","Chickpeas packed",198248.5,"kg",1,892118.25,198248.5
2024-10-14,"Food MEB","Cucumber","Cucumber",96388.2222222222,"kg",1,578329.333333333,96388.2222222222
2024-10-14,"Food SMEB","Eggs","Eggs",489890.142857143,"pieces",30,612362.678571429,274338.48
2024-10-14,"Food SMEB","Powdered Milk","Milk powder can",1759465.5,"kg",2.5,2111358.6,703786.2
2024-10-14,"Food MEB","Oranges","Naval oranges",82062.5,"kg",1,738562.5,82062.5
2024-10-14,"Food MEB","Parsley","Parsley",29360.4444444444,"bundle",1,2642440,587208.888888888
2024-10-14,"Food SMEB","Rice","Plain rice",110720.428571429,"kg",1,1328645.14285715,110720.428571429
2024-10-14,"Food SMEB","Potatoes","Potato",80603.5,"kg",1,846336.75,80603.5
2024-10-14,"Food SMEB","Apples","Red apples",147568.777777778,"kg",1,1106765.83333334,147568.777777778
2024-10-14,"Food SMEB","Lentils","Red lentils",157870.333333333,"kg",1,592013.749999999,157870.333333333
2024-10-14,"Food MEB","Onion","Red onion",66249.875,"kg",1,198749.625,66249.875
2024-10-14,"Food SMEB","Salt","Salt",69517.5,"g",700,59576.4975,99410.025
2024-10-14,"Food SMEB","Sardine","Sardines can",98926.2857142857,"g",125,1780673.14285714,791410.285714286
2024-10-14,"Food SMEB","Tomato Paste","Small tomato paste",50488.2857142857,"g",70,2163927.92571429,721477.602857143
2024-10-14,"Food SMEB","Sugar","Sugar",94857.75,"kg",1,284573.25,94857.75
2024-10-14,"Food SMEB","Sunflower Oil","Sunflower Oil",865989.428571429,"L",3.5,630440.304,247672.976571429
2024-10-14,"Food MEB","Tahini","Tahina container",297547.714285714,"g",454,490953.728571428,655497.614571428
2024-10-14,"Food SMEB","Tea","Tea (unflavored) packed",530127,"g",454,699767.64,1167869.781
2024-10-14,"Food MEB","Tomato","Tomato",57999.3333333333,"kg",1,434995,57999.3333333333
2024-10-14,"Food SMEB","White Beans","White beans",187760,"kg",1,281640,187760
2024-10-14,"Food MEB","Fresh Chicken","Whole chicken",266947.2,"kg",1,1001052,266947.2
2024-10-14,"Food MEB","Zucchini","Zucchini",78854.0555555556,"kg",1,354843.25,78854.0555555556
2024-10-07,"Food MEB","Banana","Bananas",97311.6666666667,"kg",1,875805,97311.6666666667
2024-10-07,"Food SMEB","Cabbage","Cabbage",41284.0555555556,"kg",1,557334.750000001,41284.0555555556
2024-10-07,"Food SMEB","Carrots","Carrots",83672.9444444444,"kg",1,251018.833333333,83672.9444444444
2024-10-07,"Food SMEB","Chickpeas","Chickpeas packed",198237,"kg",1,892066.5,198237
2024-10-07,"Food MEB","Cucumber","Cucumber",101902.111111111,"kg",1,611412.666666666,101902.111111111
2024-10-07,"Food SMEB","Eggs","Eggs",486430.285714286,"pieces",30,608037.857142858,272400.96
2024-10-07,"Food SMEB","Powdered Milk","Milk powder can",1759465.5,"kg",2.5,2111358.6,703786.2
2024-10-07,"Food MEB","Oranges","Naval oranges",89583.3333333333,"kg",1,806250,89583.3333333333
2024-10-07,"Food MEB","Parsley","Parsley",29985.4444444444,"bundle",1,2698690,599708.888888888
2024-10-07,"Food SMEB","Rice","Plain rice",110715.428571429,"kg",1,1328585.14285715,110715.428571429
2024-10-07,"Food SMEB","Potatoes","Potato",76971.5555555556,"kg",1,808201.333333334,76971.5555555556
2024-10-07,"Food SMEB","Apples","Red apples",144652.111111111,"kg",1,1084890.83333333,144652.111111111
2024-10-07,"Food SMEB","Lentils","Red lentils",162805.5,"kg",1,610520.625,162805.5
2024-10-07,"Food MEB","Onion","Red onion",67749.875,"kg",1,203249.625,67749.875
2024-10-07,"Food SMEB","Salt","Salt",69517.5,"g",700,59576.4975,99410.025
2024-10-07,"Food SMEB","Sardine","Sardines can",98926.2857142857,"g",125,1780673.14285714,791410.285714286
2024-10-07,"Food SMEB","Tomato Paste","Small tomato paste",50488.2857142857,"g",70,2163927.92571429,721477.602857143
2024-10-07,"Food SMEB","Sugar","Sugar",94969.875,"kg",1,284909.625,94969.875
2024-10-07,"Food SMEB","Sunflower Oil","Sunflower Oil",854328.428571429,"L",3.5,621951.096,244337.930571429
2024-10-07,"Food MEB","Tahini","Tahina container",287808.857142857,"g",454,474884.614285714,634042.912285714
2024-10-07,"Food SMEB","Tea","Tea (unflavored) packed",523848,"g",454,691479.36,1154037.144
2024-10-07,"Food MEB","Tomato","Tomato",62332.6666666667,"kg",1,467495,62332.6666666667
2024-10-07,"Food SMEB","White Beans","White beans",187772,"kg",1,281658,187772
2024-10-07,"Food MEB","Fresh Chicken","Whole chicken",284887.2,"kg",1,1068327,284887.2
2024-10-07,"Food MEB","Zucchini","Zucchini",83402.1111111111,"kg",1,375309.5,83402.1111111111
2024-10-01,"Food MEB","Banana","Bananas",87875,"kg",1,790875,87875
2024-10-01,"Food SMEB","Cabbage","Cabbage",46527.1111111111,"kg",1,628116,46527.1111111111
2024-10-01,"Food SMEB","Carrots","Carrots",77187.3888888889,"kg",1,231562.166666667,77187.3888888889
2024-10-01,"Food SMEB","Chickpeas","Chickpeas packed",198237,"kg",1,892066.5,198237
2024-10-01,"Food MEB","Cucumber","Cucumber",96471.5555555556,"kg",1,578829.333333334,96471.5555555556
2024-10-01,"Food SMEB","Eggs","Eggs",481432.714285714,"pieces",30,601790.892857142,269602.32
2024-10-01,"Food SMEB","Powdered Milk","Milk powder can",1759465.5,"kg",2.5,2111358.6,703786.2
2024-10-01,"Food MEB","Oranges","Naval oranges",90833.3333333333,"kg",1,817500,90833.3333333333
2024-10-01,"Food MEB","Parsley","Parsley",29589.6111111111,"bundle",1,2663065,591792.222222222
2024-10-01,"Food SMEB","Rice","Plain rice",110971.714285714,"kg",1,1331660.57142857,110971.714285714
2024-10-01,"Food SMEB","Potatoes","Potato",73068.7777777778,"kg",1,767222.166666667,73068.7777777778
2024-10-01,"Food SMEB","Apples","Red apples",124374.333333333,"kg",1,932807.499999997,124374.333333333
2024-10-01,"Food SMEB","Lentils","Red lentils",157872,"kg",1,592020,157872
2024-10-01,"Food MEB","Onion","Red onion",70249.875,"kg",1,210749.625,70249.875
2024-10-01,"Food SMEB","Salt","Salt",69581.5714285714,"g",700,59631.4067142857,99501.6471428571
2024-10-01,"Food SMEB","Sardine","Sardines can",97623.5,"g",125,1757223,780988
2024-10-01,"Food SMEB","Tomato Paste","Small tomato paste",50488.2857142857,"g",70,2163927.92571429,721477.602857143
2024-10-01,"Food SMEB","Sugar","Sugar",96619.7142857143,"kg",1,289859.142857143,96619.7142857143
2024-10-01,"Food SMEB","Sunflower Oil","Sunflower Oil",836388.428571429,"L",3.5,608890.776,239207.090571429
2024-10-01,"Food MEB","Tahini","Tahina container",287808.857142857,"g",454,474884.614285714,634042.912285714
2024-10-01,"Food SMEB","Tea","Tea (unflavored) packed",530127,"g",454,699767.64,1167869.781
2024-10-01,"Food MEB","Tomato","Tomato",69561.8333333333,"kg",1,521713.75,69561.8333333333
2024-10-01,"Food SMEB","White Beans","White beans",187772,"kg",1,281658,187772
2024-10-01,"Food MEB","Fresh Chicken","Whole chicken",288475.2,"kg",1,1081782,288475.2
2024-10-01,"Food MEB","Zucchini","Zucchini",89902.6666666667,"kg",1,404562,89902.6666666667
2024-09-23,"Food MEB","Banana","Bananas",84630.1714285714,"kg",1,761671.542857143,84630.1714285714
2024-09-23,"Food SMEB","Cabbage","Cabbage",37616,"kg",1,507816,37616
2024-09-23,"Food SMEB","Carrots","Carrots",75766,"kg",1,227298,75766
2024-09-23,"Food SMEB","Chickpeas","Chickpeas packed",186934.8,"kg",1,841206.6,186934.8
2024-09-23,"Food MEB","Cucumber","Cucumber",87732.7,"kg",1,526396.2,87732.7
2024-09-23,"Food SMEB","Eggs","Eggs",486510.375,"pieces",30,608137.96875,272445.81
2024-09-23,"Food SMEB","Powdered Milk","Milk powder can",1759465.5,"kg",2.5,2111358.6,703786.2
2024-09-23,"Food MEB","Oranges","Naval oranges",100333.333333333,"kg",1,902999.999999997,100333.333333333
2024-09-23,"Food MEB","Parsley","Parsley",29499.3333333333,"bundle",1,2654940,589986.666666666
2024-09-23,"Food SMEB","Rice","Plain rice",109434,"kg",1,1313208,109434
2024-09-23,"Food SMEB","Potatoes","Potato",70766,"kg",1,743043,70766
2024-09-23,"Food SMEB","Apples","Red apples",122332.7,"kg",1,917495.25,122332.7
2024-09-23,"Food SMEB","Lentils","Red lentils",157647.75,"kg",1,591179.0625,157647.75
2024-09-23,"Food MEB","Onion","Red onion",57110.9333333333,"kg",1,171332.8,57110.9333333333
2024-09-23,"Food SMEB","Salt","Salt",69453.4285714286,"g",700,59521.5882857143,99318.4028571429
2024-09-23,"Food SMEB","Sardine","Sardines can",97773,"g",125,1759914,782184
2024-09-23,"Food SMEB","Tomato Paste","Small tomato paste",50488.2857142857,"g",70,2163927.92571429,721477.602857143
2024-09-23,"Food SMEB","Sugar","Sugar",91494,"kg",1,274482,91494
2024-09-23,"Food SMEB","Sunflower Oil","Sunflower Oil",830958.375,"L",3.5,604937.697,237654.09525
2024-09-23,"Food MEB","Tahini","Tahina container",288273.375,"g",454,475651.06875,635066.245125
2024-09-23,"Food SMEB","Tea","Tea (unflavored) packed",562419,"g",454,742393.08,1239009.057
2024-09-23,"Food MEB","Tomato","Tomato",61516,"kg",1,461370,61516
2024-09-23,"Food SMEB","White Beans","White beans",188215.333333333,"kg",1,282322.999999999,188215.333333333
2024-09-23,"Food MEB","Fresh Chicken","Whole chicken",280761,"kg",1,1052853.75,280761
2024-09-23,"Food MEB","Zucchini","Zucchini",82610.3777777778,"kg",1,371746.7,82610.3777777778
2024-09-17,"Food MEB","Banana","Bananas",82880.1714285714,"kg",1,745921.542857143,82880.1714285714
2024-09-17,"Food SMEB","Cabbage","Cabbage",36416,"kg",1,491616,36416
2024-09-17,"Food SMEB","Carrots","Carrots",78366,"kg",1,235098,78366
2024-09-17,"Food SMEB","Chickpeas","Chickpeas packed",192137.4,"kg",1,864618.3,192137.4
2024-09-17,"Food MEB","Cucumber","Cucumber",81282.7,"kg",1,487696.2,81282.7
2024-09-17,"Food SMEB","Eggs","Eggs",481290.333333333,"pieces",30,601612.916666666,269522.586666666
2024-09-17,"Food SMEB","Powdered Milk","Milk powder can",1767538.5,"kg",2.5,2121046.2,707015.4
2024-09-17,"Food MEB","Oranges","Naval oranges",85166.6666666667,"kg",1,766500,85166.6666666667
